HON,CB504,USBAL,ARCA15000335,JP40059617,3GNCA13B09S502730,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40059617,3GNCA13B09S502730,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40059617,3GNCA13B09S502730,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059642,WBANE53506CK84374,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059642,WBANE53506CK84374,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059642,WBANE53506CK84374,VA,3/2/2015 7:00:00 PM
COG,CB505,USBAL,ARCA15000524,JP50060974,3FADP4FJXEM124727,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060974,3FADP4FJXEM124727,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060974,3FADP4FJXEM124727,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JHP0060576,2A4RR5DX3AR240663,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JHP0060576,2A4RR5DX3AR240663,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JHP0060576,2A4RR5DX3AR240663,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP80064226,JT3HJ85J6T0121947,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80064226,JT3HJ85J6T0121947,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80064226,JT3HJ85J6T0121947,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062905,3VW4T7AJ6EM266388,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062905,3VW4T7AJ6EM266388,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062905,3VW4T7AJ6EM266388,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062133,1C3CC5FB6AN138418,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062133,1C3CC5FB6AN138418,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062133,1C3CC5FB6AN138418,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,KFZ0059601,2G1FA1ED8B9114421,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,KFZ0059601,2G1FA1ED8B9114421,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,KFZ0059601,2G1FA1ED8B9114421,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059431,3FAHP0HA1CR384831,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059431,3FAHP0HA1CR384831,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50059431,3FAHP0HA1CR384831,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060566,WAUDF78E47A028023,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060566,WAUDF78E47A028023,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060566,WAUDF78E47A028023,VA,3/2/2015 7:00:00 PM
COG,CB505,USBAL,ARCA15000524,JP50061219,1J4RR6GG0BC707484,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50061219,1J4RR6GG0BC707484,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50061219,1J4RR6GG0BC707484,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP40060789,1N4BA41EX8C829780,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40060789,1N4BA41EX8C829780,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40060789,1N4BA41EX8C829780,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,LAZ0060595,1D7HW48N95S139831,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,LAZ0060595,1D7HW48N95S139831,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,LAZ0060595,1D7HW48N95S139831,VA,3/2/2015 7:00:00 PM
COG,CB505,USBAL,ARCA15000524,LAZ0061794,1J4GW48S42C293990,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,LAZ0061794,1J4GW48S42C293990,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,LAZ0061794,1J4GW48S42C293990,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,KJ20060843,WBAAC11080AB06772,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20060843,WBAAC11080AB06772,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20060843,WBAAC11080AB06772,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JP40059442,1GCEC19V92Z263975,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40059442,1GCEC19V92Z263975,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40059442,1GCEC19V92Z263975,VA,3/2/2015 7:00:00 PM
COG,CB505,USBAL,ARCA15000524,JP40061221,1B3ES56C15D232879,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP40061221,1B3ES56C15D232879,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP40061221,1B3ES56C15D232879,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,LAY0061510,2T1BU4EE4CC772374,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,LAY0061510,2T1BU4EE4CC772374,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,LAY0061510,2T1BU4EE4CC772374,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP60062874,WVGCV9AX1AW509958,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP60062874,WVGCV9AX1AW509958,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP60062874,WVGCV9AX1AW509958,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JHP0060030,3HGCM56475G705360,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JHP0060030,3HGCM56475G705360,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JHP0060030,3HGCM56475G705360,VA,3/2/2015 7:00:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062675,JM1FE173480216141,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062675,JM1FE173480216141,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062675,JM1FE173480216141,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,LAP0061766,JTJHA31U340021172,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,LAP0061766,JTJHA31U340021172,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,LAP0061766,JTJHA31U340021172,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063777,1HGCM56785A048481,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063777,1HGCM56785A048481,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063777,1HGCM56785A048481,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060599,WMWSU3C50BT093834,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060599,WMWSU3C50BT093834,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP50060599,WMWSU3C50BT093834,VA,3/2/2015 7:00:00 PM
COG,CB505,USBAL,ARCA15000524,JP50061540,WBANE53567B992636,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50061540,WBANE53567B992636,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50061540,WBANE53567B992636,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060967,1J4FF48S8YL201039,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060967,1J4FF48S8YL201039,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060967,1J4FF48S8YL201039,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP50064010,JTMZD31V675056383,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50064010,JTMZD31V675056383,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50064010,JTMZD31V675056383,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062173,5N1AN08W07C538247,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062173,5N1AN08W07C538247,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062173,5N1AN08W07C538247,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JP20060034,WDDHF5KB7DA687982,VA,3/2/2015 7:00:00 PM
